repayment_id,application_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,days_overdue,payment_mode,remarks
REP100195,APP10246,1,2024-03-03,2024-03-03,31778.64,31778.64,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100196,APP10335,1,2024-04-28,2024-04-25,43844.29,43844.29,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100197,APP11851,1,2025-05-01,2025-06-07,8254.98,10604.98,Paid Late,2350.0,37,UPI,Payment delayed by 37 days. Late fee penalty assessed.
REP100198,APP11076,1,2025-05-26,2025-05-26,22067.07,22067.07,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100199,APP10227,1,2026-01-06,2026-01-03,18176.97,18176.97,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100200,APP12554,1,2024-02-10,2024-02-08,42888.38,42888.38,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100201,APP11340,1,2024-07-06,,41801.31,0.0,Missed,4150.0,73,,EMI overdue by 73 days. No payment received.
REP100202,APP12161,1,2024-05-21,2024-05-17,54848.92,54848.92,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100203,APP11622,1,2024-08-18,,2077.57,0.0,Missed,2950.0,49,,EMI overdue by 49 days. No payment received.
REP100204,APP11894,1,2025-01-20,2025-02-24,20584.71,22834.71,Paid Late,2250.0,35,Debit Card,Payment delayed by 35 days. Late fee penalty assessed.
REP100205,APP11440,1,2024-06-09,2024-06-09,4543.45,4543.45,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100206,APP10831,1,2025-02-03,2025-01-30,3898.64,3898.64,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100207,APP10868,1,2025-06-13,2025-06-29,24141.38,25441.38,Paid Late,1300.0,16,Debit Card,Payment delayed by 16 days. Late fee penalty assessed.
REP100208,APP11758,1,2025-05-31,2025-05-29,44697.62,44697.62,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100209,APP10080,1,2024-05-06,2024-05-03,90899.11,90899.11,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100210,APP11510,1,2025-08-21,2025-08-18,5974.42,5974.42,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100211,APP10869,1,2024-09-12,2024-10-27,14548.64,17298.64,Paid Late,2750.0,45,NACH Auto-Debit,Payment delayed by 45 days. Late fee penalty assessed.
REP100212,APP11717,1,2024-02-20,2024-02-16,7905.89,7905.89,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100213,APP10753,1,2025-06-28,2025-06-26,3498.21,3498.21,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100214,APP12301,1,2024-11-21,2024-11-19,55964.12,55964.12,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100215,APP12173,1,2025-09-27,2025-09-22,10672.25,10672.25,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100216,APP10912,1,2024-12-26,2024-12-26,30917.83,30917.83,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100217,APP10951,1,2024-06-26,2024-06-23,5853.24,5853.24,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100218,APP11712,1,2025-11-14,2025-11-12,11827.79,11827.79,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100219,APP11703,1,2024-05-19,2024-05-19,2309.75,2309.75,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100220,APP10837,1,2025-04-15,2025-04-11,27739.68,27739.68,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100221,APP12195,1,2024-04-17,2024-04-12,17104.58,17104.58,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100222,APP11662,1,2025-03-01,,10471.86,0.0,Missed,2400.0,38,,EMI overdue by 38 days. No payment received.
REP100223,APP10592,1,2025-07-15,2025-07-13,46031.73,46031.73,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100224,APP12204,1,2025-05-24,2025-05-23,9012.15,9012.15,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100225,APP10878,1,2025-06-30,2025-08-27,4987.77,1980.44,Partially Paid,2040.0,58,Net Banking,Partial payment of ₹1980.44 received against due amount ₹4987.77.
REP100226,APP11117,1,2024-03-09,2024-03-04,29603.4,29603.4,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100227,APP11657,1,2025-07-11,2025-07-06,12133.38,12133.38,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100228,APP11712,2,2025-12-14,2025-12-10,11827.79,11827.79,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100229,APP12608,1,2024-04-09,2024-04-04,4940.75,4940.75,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100230,APP11770,1,2025-04-13,2025-04-11,38289.62,38289.62,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100231,APP11058,1,2025-09-07,2025-09-02,2601.62,2601.62,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100232,APP12823,1,2024-09-16,2024-09-24,2152.56,3052.56,Paid Late,900.0,8,UPI,Payment delayed by 8 days. Late fee penalty assessed.
REP100233,APP11244,1,2025-09-09,2025-09-08,16015.07,16015.07,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100234,APP12095,1,2025-11-17,2025-11-13,9028.98,9028.98,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100235,APP12856,1,2024-03-29,2024-03-25,8375.11,8375.11,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100236,APP11722,1,2025-09-02,2025-09-01,19531.38,19531.38,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100237,APP12392,1,2025-06-04,2025-06-03,30660.87,30660.87,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100238,APP11394,1,2024-05-23,2024-06-12,12465.34,13965.34,Paid Late,1500.0,20,Credit Card,Payment delayed by 20 days. Late fee penalty assessed.
REP100239,APP12984,1,2025-08-20,2025-08-19,4419.99,4419.99,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100240,APP10188,1,2025-09-15,2025-09-15,2653.16,2653.16,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100241,APP12850,1,2025-07-05,2025-07-05,7934.63,7934.63,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100242,APP10823,1,2024-09-20,2024-09-16,20341.66,20341.66,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100243,APP10544,1,2025-07-28,2025-07-24,77725.68,77725.68,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100244,APP11266,2,2026-01-07,2026-01-06,5968.79,5968.79,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100245,APP10902,1,2025-11-01,2025-10-29,21027.02,21027.02,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100246,APP10878,2,2025-07-30,2025-07-28,4987.77,4987.77,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100247,APP12098,1,2024-06-03,2024-05-31,13001.19,13001.19,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100248,APP11816,1,2025-04-21,2025-04-17,51460.06,51460.06,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100249,APP10372,1,2025-08-30,2025-08-30,43820.3,43820.3,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100250,APP12726,1,2024-08-31,2024-08-27,57966.4,57966.4,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100251,APP10187,1,2025-01-04,2025-01-01,9542.65,9542.65,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100252,APP12273,1,2026-01-12,2026-01-31,26280.84,27730.84,Paid Late,1450.0,19,Debit Card,Payment delayed by 19 days. Late fee penalty assessed.
REP100253,APP10394,1,2025-06-02,2025-05-30,3821.63,3821.63,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100254,APP11250,1,2024-12-20,,1997.07,0.0,Missed,4450.0,79,,EMI overdue by 79 days. No payment received.
REP100255,APP11675,1,2025-08-11,2025-08-06,84550.11,84550.11,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100256,APP10114,1,2025-04-03,2025-04-24,5979.02,7529.02,Paid Late,1550.0,21,Credit Card,Payment delayed by 21 days. Late fee penalty assessed.
REP100257,APP10784,1,2025-05-18,2025-05-14,45474.34,45474.34,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100258,APP12518,1,2024-07-17,2024-08-24,8769.01,11169.01,Paid Late,2400.0,38,UPI,Payment delayed by 38 days. Late fee penalty assessed.
REP100259,APP12319,1,2025-07-02,2025-06-29,8455.81,8455.81,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100260,APP10115,1,2025-01-25,2025-01-21,15156.2,15156.2,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100261,APP11615,1,2025-03-06,2025-03-03,2649.37,2649.37,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100262,APP11803,1,2025-03-04,2025-03-02,11315.61,11315.61,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100263,APP11458,1,2025-11-12,2025-11-09,5023.62,5023.62,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100264,APP12043,1,2024-05-13,2024-05-09,8474.77,8474.77,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100265,APP11279,1,2026-01-11,2026-01-08,4155.95,4155.95,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100266,APP12839,1,2025-09-23,2025-09-22,13554.89,13554.89,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100267,APP11408,1,2025-07-11,2025-07-08,54034.52,54034.52,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100268,APP10374,1,2025-03-02,2025-04-01,11406.17,8354.51,Partially Paid,1200.0,30,UPI,Partial payment of ₹8354.51 received against due amount ₹11406.17.
REP100269,APP12011,1,2024-06-25,2024-07-25,34472.87,36472.87,Paid Late,2000.0,30,Debit Card,Payment delayed by 30 days. Late fee penalty assessed.
REP100270,APP10170,1,2025-07-22,2025-07-19,12191.35,12191.35,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100271,APP12297,1,2025-12-25,2025-12-23,18419.55,18419.55,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100272,APP10632,1,2024-08-03,2024-07-30,45082.11,45082.11,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100273,APP11354,2,2025-12-19,2026-01-20,15457.23,17557.23,Paid Late,2100.0,32,UPI,Payment delayed by 32 days. Late fee penalty assessed.
REP100274,APP10081,2,2025-04-13,2025-05-26,2903.44,2031.41,Partially Paid,1590.0,43,Wallet,Partial payment of ₹2031.41 received against due amount ₹2903.44.
REP100275,APP10495,1,2025-02-02,2025-01-28,8462.12,8462.12,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100276,APP11265,1,2024-11-29,2024-11-24,1293.78,1293.78,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100277,APP12848,2,2024-06-01,2024-05-28,14225.94,14225.94,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100278,APP12798,1,2024-08-18,2024-08-17,24752.31,24752.31,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100279,APP10848,1,2024-09-22,2024-09-20,10308.22,10308.22,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100280,APP10763,1,2024-03-08,2024-03-04,8247.29,8247.29,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100281,APP10590,1,2024-02-10,,21391.5,0.0,Missed,4500.0,80,,EMI overdue by 80 days. No payment received.
REP100282,APP12268,1,2025-06-04,2025-06-09,51919.25,52669.25,Paid Late,750.0,5,NACH Auto-Debit,Payment delayed by 5 days. Late fee penalty assessed.
REP100283,APP12343,1,2024-08-24,2024-09-20,4203.23,6053.23,Paid Late,1850.0,27,NACH Auto-Debit,Payment delayed by 27 days. Late fee penalty assessed.
REP100284,APP12803,1,2025-09-09,2025-09-27,8586.95,9986.95,Paid Late,1400.0,18,UPI,Payment delayed by 18 days. Late fee penalty assessed.
REP100285,APP10878,3,2025-08-29,2025-08-28,4987.77,4987.77,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100286,APP12019,1,2025-09-06,2025-09-02,21924.58,21924.58,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100287,APP11671,2,2025-12-14,2025-12-11,16762.55,16762.55,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100288,APP12313,1,2024-08-04,2024-08-02,21767.9,21767.9,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100289,APP12611,1,2024-12-13,2024-12-13,8048.97,8048.97,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100290,APP11766,1,2024-04-10,2024-04-08,22316.98,22316.98,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100291,APP10985,1,2026-01-17,2026-01-17,27713.54,27713.54,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100292,APP11200,1,2025-05-29,2025-07-23,17039.89,12104.69,Partially Paid,1950.0,55,Net Banking,Partial payment of ₹12104.69 received against due amount ₹17039.89.
REP100293,APP11532,1,2025-04-15,,23276.28,0.0,Missed,2050.0,31,,EMI overdue by 31 days. No payment received.
REP100294,APP11563,1,2024-04-20,,19798.29,0.0,Missed,3350.0,57,,EMI overdue by 57 days. No payment received.
REP100295,APP12614,1,2024-12-28,2024-12-26,48836.37,48836.37,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100296,APP11631,1,2025-07-16,2025-07-17,57776.98,58326.98,Paid Late,550.0,1,Wallet,Payment delayed by 1 days. Late fee penalty assessed.
REP100297,APP10455,1,2024-03-29,2024-03-29,20305.24,20305.24,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100298,APP10243,1,2024-11-15,2024-11-12,10958.46,10958.46,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100299,APP11912,2,2024-08-20,2024-08-20,4355.68,4355.68,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100300,APP12559,1,2025-01-03,2025-01-03,37456.69,37456.69,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100301,APP11185,1,2025-01-05,,5177.05,0.0,Missed,4350.0,77,,EMI overdue by 77 days. No payment received.
REP100302,APP12621,2,2024-07-29,2024-07-28,22074.2,22074.2,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100303,APP10730,1,2025-11-15,2025-11-12,11498.44,11498.44,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100304,APP12269,1,2025-09-11,2025-09-06,22574.17,22574.17,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100305,APP12152,1,2024-03-08,2024-04-06,67969.32,69919.32,Paid Late,1950.0,29,Net Banking,Payment delayed by 29 days. Late fee penalty assessed.
REP100306,APP12125,1,2024-07-02,2024-06-27,2332.14,2332.14,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100307,APP11005,1,2024-12-22,2025-01-10,29606.3,31056.3,Paid Late,1450.0,19,NACH Auto-Debit,Payment delayed by 19 days. Late fee penalty assessed.
REP100308,APP11165,1,2025-07-10,2025-07-06,6005.82,6005.82,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100309,APP11279,2,2026-02-10,2026-02-06,4155.95,4155.95,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100310,APP10548,1,2025-02-28,2025-02-26,27677.59,27677.59,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100311,APP12087,1,2025-05-22,2025-05-21,15398.64,15398.64,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100312,APP10720,1,2024-12-16,2024-12-13,27466.85,27466.85,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100313,APP10797,1,2024-08-17,2024-08-15,10119.43,10119.43,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100314,APP12067,1,2025-04-15,2025-04-10,1972.69,1972.69,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100315,APP12839,2,2025-10-23,2025-10-22,13554.89,13554.89,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100316,APP11958,1,2024-02-23,,8028.32,0.0,Missed,2850.0,47,,EMI overdue by 47 days. No payment received.
REP100317,APP11416,1,2026-01-09,2026-01-22,12391.86,13541.86,Paid Late,1150.0,13,Debit Card,Payment delayed by 13 days. Late fee penalty assessed.
REP100318,APP12562,1,2024-11-29,2024-11-25,13520.54,13520.54,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100319,APP11766,2,2024-05-10,2024-05-07,22316.98,22316.98,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100320,APP10914,1,2024-12-28,2024-12-28,11467.16,11467.16,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100321,APP10855,1,2025-07-03,2025-07-03,4206.8,4206.8,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100322,APP12933,1,2025-02-15,2025-02-14,10379.73,10379.73,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100323,APP11538,1,2025-11-20,2025-12-09,27026.99,28476.99,Paid Late,1450.0,19,Net Banking,Payment delayed by 19 days. Late fee penalty assessed.
REP100324,APP11871,1,2025-11-24,2025-12-09,13185.52,14435.52,Paid Late,1250.0,15,Wallet,Payment delayed by 15 days. Late fee penalty assessed.
REP100325,APP10589,2,2025-07-31,2025-07-31,10428.14,10428.14,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100326,APP12325,1,2025-09-24,2025-09-20,75719.2,75719.2,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100327,APP10319,1,2025-02-16,2025-03-30,37452.2,40052.2,Paid Late,2600.0,42,UPI,Payment delayed by 42 days. Late fee penalty assessed.
REP100328,APP10956,1,2024-09-18,2024-09-21,13433.04,14083.04,Paid Late,650.0,3,Credit Card,Payment delayed by 3 days. Late fee penalty assessed.
REP100329,APP11133,1,2025-10-17,2025-10-12,21784.21,21784.21,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100330,APP11013,2,2025-10-14,2025-10-10,19399.99,19399.99,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100331,APP10419,1,2025-08-05,2025-08-29,25061.59,26761.59,Paid Late,1700.0,24,Credit Card,Payment delayed by 24 days. Late fee penalty assessed.
REP100332,APP11561,1,2024-07-07,2024-07-18,10669.45,11719.45,Paid Late,1050.0,11,NACH Auto-Debit,Payment delayed by 11 days. Late fee penalty assessed.
REP100333,APP12741,1,2024-06-07,2024-07-08,14992.61,17042.61,Paid Late,2050.0,31,NACH Auto-Debit,Payment delayed by 31 days. Late fee penalty assessed.
REP100334,APP12268,2,2025-07-04,2025-07-12,51919.25,52819.25,Paid Late,900.0,8,Debit Card,Payment delayed by 8 days. Late fee penalty assessed.
REP100335,APP12898,1,2024-11-18,2024-11-14,8657.27,8657.27,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100336,APP12204,2,2025-06-23,2025-06-21,9012.15,9012.15,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100337,APP11135,1,2026-01-08,2026-01-06,26507.83,26507.83,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100338,APP10823,2,2024-10-20,2024-10-18,20341.66,20341.66,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP100339,APP12050,2,2025-12-26,2025-12-23,9890.69,9890.69,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100340,APP11188,1,2025-01-08,2025-02-01,9794.88,11494.88,Paid Late,1700.0,24,UPI,Payment delayed by 24 days. Late fee penalty assessed.
REP100341,APP12058,1,2024-04-12,2024-04-07,5997.66,5997.66,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100342,APP12656,1,2025-09-24,,18259.91,0.0,Missed,3300.0,56,,EMI overdue by 56 days. No payment received.
REP100343,APP12744,1,2024-02-13,2024-02-13,94413.89,94413.89,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100344,APP11948,2,2025-04-20,2025-06-04,4305.91,7055.91,Paid Late,2750.0,45,NACH Auto-Debit,Payment delayed by 45 days. Late fee penalty assessed.
REP100345,APP11985,1,2025-03-12,2025-03-08,13645.92,13645.92,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100346,APP12841,1,2024-09-27,2024-09-25,4609.48,4609.48,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP100347,APP10320,1,2025-01-22,2025-01-21,29655.43,29655.43,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP100348,APP11208,1,2024-04-26,2024-04-26,90112.3,90112.3,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP100349,APP12131,2,2025-11-17,,7181.65,0.0,Missed,3900.0,68,,EMI overdue by 68 days. No payment received.
REP100350,APP11810,1,2024-09-22,2024-09-18,21787.6,21787.6,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP100351,APP12003,1,2024-05-19,2024-05-17,14282.05,14282.05,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP100352,APP11265,2,2024-12-29,,1293.78,0.0,Missed,3000.0,50,,EMI overdue by 50 days. No payment received.
