application_id,customer_id,lender_id,loan_amount,approved_amount,interest_rate,loan_tenure_months,loan_purpose,application_date,approval_date,loan_status,rejection_reason,loan_channel,processing_fee,emi_amount,disbursement_date
APP10184,CUST11420,LEN1002,415000.0,410000.0,10.66,24,Vehicle Purchase,2024-11-16,2024-11-21,Approved,,Direct Telecall,8200.0,19044.56,2024-11-23
APP10185,CUST10416,LEN1020,260000.0,245000.0,24.27,60,Wedding,2025-10-10,2025-10-14,Approved,,Mobile App,8575.0,7086.6,2025-10-15
APP10186,CUST11485,LEN1007,800000.0,760000.0,17.13,12,Medical Emergency,2024-06-26,2024-06-26,Approved,,Mobile App,20900.0,69362.51,2024-06-29
APP10187,CUST10572,LEN1018,120000.0,105000.0,16.32,12,Debt Consolidation,2024-12-04,2024-12-04,Approved,,Mobile App,2100.0,9542.65,2024-12-05
APP10188,CUST10661,LEN1020,95000.0,85000.0,21.46,48,Debt Consolidation,2025-08-09,2025-08-14,Approved,,DSA / Partner,2975.0,2653.16,2025-08-16
APP10189,CUST11077,LEN1008,1000000.0,,,36,Medical Emergency,2024-06-12,,Rejected,Insufficient Monthly Income,Branch,,,
APP10190,CUST11113,LEN1018,110000.0,95000.0,28.23,18,Education,2025-11-10,2025-11-11,Approved,,Mobile App,1900.0,6534.78,2025-11-14
APP10191,CUST11150,LEN1001,115000.0,105000.0,12.36,18,Wedding,2025-10-19,2025-10-19,Approved,,Mobile App,2625.0,6420.69,2025-10-21
APP10192,CUST10782,LEN1004,395000.0,380000.0,22.94,36,Debt Consolidation,2025-06-13,2025-06-17,Approved,,Mobile App,6650.0,14697.81,2025-06-20
APP10193,CUST10997,LEN1002,220000.0,,,48,Education,2025-06-10,,Rejected,Low Credit Score,Website,,,
APP10194,CUST10197,LEN1006,410000.0,,,60,Personal Expenses,2024-03-08,,Pending,,Direct Telecall,,,
APP10195,CUST10432,LEN1007,695000.0,,,24,Medical Emergency,2025-07-04,,Rejected,Incomplete Documentation,Mobile App,,,
APP10196,CUST10892,LEN1003,470000.0,,,12,Personal Expenses,2024-12-05,,Pending,,DSA / Partner,,,
APP10197,CUST10078,LEN1003,120000.0,,,12,Debt Consolidation,2024-03-13,,Rejected,Past Loan Default,Branch,,,
APP10198,CUST10467,LEN1009,435000.0,,,24,Vehicle Purchase,2024-11-19,,Rejected,Low Credit Score,DSA / Partner,,,
APP10199,CUST10798,LEN1004,210000.0,,,48,Medical Emergency,2025-08-22,,Rejected,Low Credit Score,Direct Telecall,,,
APP10200,CUST11436,LEN1003,165000.0,140000.0,10.76,36,Medical Emergency,2025-12-03,2025-12-06,Approved,,Website,2100.0,4567.53,2025-12-09
APP10201,CUST10810,LEN1001,155000.0,,,36,Education,2025-02-04,,Pending,,Mobile App,,,
APP10202,CUST11118,LEN1010,585000.0,,,12,Debt Consolidation,2025-10-25,,Pending,,Direct Telecall,,,
APP10203,CUST10765,LEN1001,380000.0,305000.0,15.33,36,Home Renovation,2024-02-12,2024-02-16,Approved,,Mobile App,7625.0,10622.28,2024-02-16
APP10204,CUST10625,LEN1007,790000.0,,,48,Business Expansion,2025-02-26,,Pending,,Mobile App,,,
APP10205,CUST11323,LEN1017,105000.0,,,12,Education,2024-09-15,,Rejected,High Debt-to-Income Ratio,Branch,,,
APP10206,CUST10235,LEN1006,500000.0,465000.0,26.53,36,Personal Expenses,2025-04-17,2025-04-22,Approved,,Branch,13950.0,18866.67,2025-04-22
APP10207,CUST10514,LEN1004,365000.0,300000.0,19.48,36,Wedding,2024-12-31,2024-12-31,Approved,,Website,5250.0,11069.75,2025-01-02
APP10208,CUST11269,LEN1003,220000.0,,,18,Wedding,2024-12-02,,Pending,,DSA / Partner,,,
APP10209,CUST11263,LEN1010,765000.0,,,12,Business Expansion,2025-03-14,,Rejected,High Debt-to-Income Ratio,Website,,,
APP10210,CUST10010,LEN1011,680000.0,,,12,Vehicle Purchase,2025-01-03,,Rejected,High Debt-to-Income Ratio,Website,,,
APP10211,CUST11392,LEN1011,360000.0,325000.0,10.83,24,Wedding,2024-11-08,2024-11-13,Approved,,Website,7150.0,15121.91,2024-11-13
APP10212,CUST10575,LEN1005,680000.0,,,12,Debt Consolidation,2025-10-03,,Rejected,Low Credit Score,Direct Telecall,,,
APP10213,CUST11490,LEN1003,790000.0,695000.0,29.58,60,Personal Expenses,2025-08-15,2025-08-15,Approved,,Branch,10425.0,22306.65,2025-08-17
APP10214,CUST11114,LEN1018,415000.0,350000.0,24.88,60,Home Renovation,2025-02-05,2025-02-10,Approved,,Website,7000.0,10248.35,2025-02-12
APP10215,CUST10275,LEN1015,390000.0,315000.0,17.65,6,Vehicle Purchase,2025-05-29,2025-06-02,Approved,,Website,10237.5,55235.54,2025-06-03
APP10216,CUST11053,LEN1005,220000.0,,,12,Home Renovation,2025-05-10,,Pending,,Direct Telecall,,,
APP10217,CUST10735,LEN1002,290000.0,,,24,Education,2024-09-27,,Rejected,KYC Verification Failed,Mobile App,,,
APP10218,CUST10480,LEN1002,315000.0,,,36,Business Expansion,2025-04-25,,Rejected,Insufficient Monthly Income,DSA / Partner,,,
APP10219,CUST10096,LEN1002,1000000.0,925000.0,22.44,18,Medical Emergency,2025-06-17,2025-06-22,Approved,,Direct Telecall,18500.0,60996.47,2025-06-24
APP10220,CUST11186,LEN1018,955000.0,,,24,Vehicle Purchase,2025-08-24,,Rejected,Incomplete Documentation,Website,,,
APP10221,CUST10160,LEN1017,600000.0,540000.0,18.72,12,Vehicle Purchase,2024-12-19,2024-12-23,Approved,,Website,11340.0,49692.42,2024-12-23
APP10222,CUST11028,LEN1005,380000.0,325000.0,26.99,12,Medical Emergency,2025-10-20,2025-10-21,Approved,,Branch,7312.5,31204.07,2025-10-23
APP10223,CUST11233,LEN1004,525000.0,470000.0,18.71,24,Business Expansion,2024-04-26,2024-04-27,Approved,,Direct Telecall,8225.0,23625.88,2024-04-28
APP10224,CUST11326,LEN1014,110000.0,,,6,Home Renovation,2025-08-29,,Pending,,Branch,,,
APP10225,CUST10330,LEN1005,505000.0,430000.0,21.98,6,Home Renovation,2024-06-19,2024-06-22,Approved,,Mobile App,9675.0,76330.58,2024-06-22
APP10226,CUST11474,LEN1010,900000.0,875000.0,27.11,12,Wedding,2025-04-27,2025-04-30,Approved,,Branch,21875.0,84062.2,2025-05-01
APP10227,CUST11194,LEN1006,500000.0,435000.0,28.78,36,Debt Consolidation,2025-12-03,2025-12-07,Approved,,Mobile App,13050.0,18176.97,2025-12-07
APP10228,CUST10471,LEN1013,415000.0,,,6,Personal Expenses,2025-06-19,,Pending,,Mobile App,,,
APP10229,CUST11033,LEN1014,505000.0,495000.0,12.3,36,Medical Emergency,2025-05-02,2025-05-06,Approved,,Mobile App,9405.0,16512.1,2025-05-06
APP10230,CUST10191,LEN1016,380000.0,335000.0,18.45,36,Personal Expenses,2025-10-26,2025-10-26,Approved,,Direct Telecall,9380.0,12186.81,2025-10-29
APP10231,CUST10470,LEN1016,280000.0,255000.0,14.83,24,Business Expansion,2025-12-14,2025-12-16,Approved,,Branch,7140.0,12343.51,2025-12-19
APP10232,CUST10477,LEN1003,215000.0,170000.0,19.87,36,Vehicle Purchase,2024-07-12,2024-07-12,Approved,,Website,2550.0,6306.55,2024-07-12
APP10233,CUST11065,LEN1001,150000.0,125000.0,14.84,12,Business Expansion,2025-01-05,2025-01-09,Approved,,DSA / Partner,3125.0,11272.85,2025-01-11
APP10234,CUST10536,LEN1018,990000.0,,,18,Debt Consolidation,2025-02-10,,Pending,,Direct Telecall,,,
APP10235,CUST10418,LEN1014,195000.0,180000.0,11.95,36,Wedding,2025-01-14,2025-01-16,Approved,,Mobile App,3420.0,5974.28,2025-01-18
APP10236,CUST11445,LEN1013,500000.0,445000.0,24.53,60,Medical Emergency,2024-08-23,2024-08-24,Approved,,Direct Telecall,10680.0,12939.01,2024-08-24
APP10237,CUST10440,LEN1017,250000.0,250000.0,21.13,18,Personal Expenses,2025-02-02,2025-02-02,Approved,,Mobile App,5250.0,16326.92,2025-02-03
APP10238,CUST10966,LEN1020,300000.0,245000.0,26.32,6,Debt Consolidation,2025-01-14,2025-01-17,Approved,,Mobile App,8575.0,44024.63,2025-01-20
APP10239,CUST11258,LEN1017,210000.0,,,36,Personal Expenses,2025-10-17,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP10240,CUST10900,LEN1001,205000.0,,,48,Debt Consolidation,2024-02-04,,Pending,,Mobile App,,,
APP10241,CUST11228,LEN1017,565000.0,495000.0,24.31,12,Home Renovation,2024-02-06,2024-02-07,Approved,,Direct Telecall,10395.0,46881.29,2024-02-07
APP10242,CUST10566,LEN1013,215000.0,195000.0,24.71,24,Vehicle Purchase,2024-07-24,2024-07-24,Approved,,Branch,4680.0,10379.09,2024-07-24
APP10243,CUST11126,LEN1010,365000.0,310000.0,16.39,36,Business Expansion,2024-10-10,2024-10-13,Approved,,Website,7750.0,10958.46,2024-10-16
APP10244,CUST11178,LEN1001,405000.0,365000.0,18.1,24,Medical Emergency,2024-03-15,2024-03-15,Approved,,Branch,9125.0,18239.94,2024-03-17
APP10245,CUST11102,LEN1019,480000.0,,,24,Vehicle Purchase,2025-05-10,,Pending,,Branch,,,
APP10246,CUST10499,LEN1011,760000.0,680000.0,11.27,24,Wedding,2024-01-29,2024-02-01,Approved,,Branch,14960.0,31778.64,2024-02-02
APP10247,CUST11387,LEN1008,355000.0,,,24,Business Expansion,2025-07-02,,Pending,,Branch,,,
APP10248,CUST10020,LEN1009,250000.0,,,6,Vehicle Purchase,2024-12-16,,Pending,,Direct Telecall,,,
APP10249,CUST10156,LEN1018,635000.0,,,24,Business Expansion,2024-08-11,,Rejected,Past Loan Default,Website,,,
APP10250,CUST10552,LEN1006,385000.0,,,48,Education,2024-07-23,,Rejected,High Debt-to-Income Ratio,DSA / Partner,,,
APP10251,CUST10496,LEN1009,370000.0,310000.0,17.07,12,Education,2024-12-30,2024-12-30,Approved,,Branch,5580.0,28283.77,2025-01-02
APP10252,CUST11258,LEN1001,435000.0,,,36,Personal Expenses,2025-01-15,,Pending,,DSA / Partner,,,
APP10253,CUST11272,LEN1011,390000.0,,,36,Debt Consolidation,2024-07-06,,Pending,,DSA / Partner,,,
APP10254,CUST11047,LEN1009,160000.0,,,60,Home Renovation,2025-06-22,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP10255,CUST10980,LEN1018,115000.0,105000.0,10.86,18,Vehicle Purchase,2024-06-27,2024-07-01,Approved,,Direct Telecall,2100.0,6347.65,2024-07-04
APP10256,CUST10647,LEN1001,60000.0,50000.0,15.38,12,Vehicle Purchase,2024-04-13,2024-04-15,Approved,,Branch,1250.0,4521.89,2024-04-16
APP10257,CUST11124,LEN1009,290000.0,,,24,Business Expansion,2024-07-07,,Pending,,Website,,,
APP10258,CUST11022,LEN1014,680000.0,,,48,Business Expansion,2025-02-14,,Rejected,KYC Verification Failed,Website,,,
APP10259,CUST10924,LEN1006,245000.0,,,36,Education,2024-10-03,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP10260,CUST11138,LEN1014,665000.0,,,12,Home Renovation,2024-06-02,,Rejected,Insufficient Monthly Income,Direct Telecall,,,
APP10261,CUST10020,LEN1006,355000.0,,,12,Business Expansion,2024-11-03,,Rejected,KYC Verification Failed,DSA / Partner,,,
APP10262,CUST11152,LEN1019,95000.0,90000.0,11.93,6,Home Renovation,2024-08-08,2024-08-13,Approved,,Mobile App,2700.0,15526.24,2024-08-13
APP10263,CUST10922,LEN1011,300000.0,265000.0,22.82,18,Debt Consolidation,2024-01-21,2024-01-26,Approved,,Website,5830.0,17523.6,2024-01-27
APP10264,CUST11182,LEN1019,500000.0,,,36,Home Renovation,2024-12-29,,Pending,,Website,,,
APP10265,CUST10666,LEN1017,1000000.0,925000.0,18.64,48,Wedding,2025-01-25,2025-01-26,Approved,,Mobile App,19425.0,27482.2,2025-01-27
APP10266,CUST11312,LEN1011,375000.0,,,36,Vehicle Purchase,2024-03-22,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP10267,CUST10704,LEN1008,255000.0,235000.0,11.69,48,Debt Consolidation,2024-09-30,2024-10-03,Approved,,Direct Telecall,4700.0,6152.74,2024-10-05
APP10268,CUST11203,LEN1017,450000.0,,,24,Home Renovation,2024-01-24,,Pending,,Mobile App,,,
APP10269,CUST10257,LEN1008,420000.0,,,48,Medical Emergency,2024-06-19,,Pending,,Mobile App,,,
APP10270,CUST10814,LEN1004,80000.0,70000.0,16.49,24,Personal Expenses,2025-02-10,2025-02-10,Approved,,Mobile App,1225.0,3443.83,2025-02-12
APP10271,CUST11266,LEN1005,250000.0,235000.0,23.27,24,Debt Consolidation,2024-09-10,2024-09-11,Approved,,Mobile App,5287.5,12339.25,2024-09-12
APP10272,CUST11079,LEN1006,155000.0,140000.0,13.11,48,Business Expansion,2025-05-02,2025-05-04,Approved,,Website,4200.0,3763.5,2025-05-07
APP10273,CUST10277,LEN1018,155000.0,150000.0,14.86,36,Wedding,2025-10-13,2025-10-18,Approved,,Direct Telecall,3000.0,5189.52,2025-10-20
APP10274,CUST10712,LEN1016,175000.0,155000.0,22.37,60,Medical Emergency,2024-11-11,2024-11-13,Approved,,DSA / Partner,4340.0,4313.6,2024-11-13
APP10275,CUST10001,LEN1017,560000.0,500000.0,26.15,60,Home Renovation,2024-10-20,2024-10-23,Approved,,Website,10500.0,15014.67,2024-10-26
APP10276,CUST10614,LEN1001,385000.0,370000.0,19.01,60,Debt Consolidation,2024-08-24,2024-08-25,Approved,,Branch,9250.0,9600.04,2024-08-28
APP10277,CUST11149,LEN1014,205000.0,175000.0,14.82,12,Vehicle Purchase,2024-08-13,2024-08-14,Approved,,DSA / Partner,3325.0,15780.34,2024-08-16
APP10278,CUST10584,LEN1018,520000.0,,,24,Education,2024-07-05,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP10279,CUST10594,LEN1004,1000000.0,900000.0,18.01,36,Wedding,2025-09-29,2025-09-30,Approved,,Website,15750.0,32541.67,2025-09-30
APP10280,CUST11096,LEN1001,130000.0,125000.0,12.68,6,Debt Consolidation,2024-05-08,2024-05-09,Approved,,Website,3125.0,21610.57,2024-05-09
APP10281,CUST10309,LEN1001,200000.0,200000.0,23.37,18,Vehicle Purchase,2025-05-25,2025-05-25,Approved,,Website,5000.0,13278.92,2025-05-27
APP10282,CUST10165,LEN1005,85000.0,75000.0,11.08,60,Vehicle Purchase,2025-07-10,2025-07-12,Approved,,Mobile App,1687.5,1633.68,2025-07-15
APP10283,CUST10026,LEN1004,1000000.0,,,48,Education,2025-03-29,,Rejected,High Debt-to-Income Ratio,DSA / Partner,,,
APP10284,CUST10069,LEN1007,225000.0,225000.0,11.92,60,Medical Emergency,2025-11-12,2025-11-17,Approved,,Branch,6187.5,4995.91,2025-11-19
APP10285,CUST10662,LEN1006,500000.0,,,6,Medical Emergency,2025-05-07,,Rejected,Incomplete Documentation,Website,,,
APP10286,CUST10612,LEN1007,320000.0,295000.0,18.03,6,Education,2024-08-29,2024-08-30,Approved,,Mobile App,8112.5,51784.35,2024-09-01
APP10287,CUST11198,LEN1004,270000.0,260000.0,23.43,12,Personal Expenses,2025-08-18,2025-08-22,Approved,,Mobile App,4550.0,24513.83,2025-08-23
APP10288,CUST10761,LEN1003,295000.0,255000.0,13.41,24,Medical Emergency,2025-09-25,2025-09-30,Approved,,Direct Telecall,3825.0,12172.33,2025-09-30
APP10289,CUST10123,LEN1012,400000.0,340000.0,16.45,48,Medical Emergency,2025-05-14,2025-05-19,Approved,,Mobile App,8500.0,9714.23,2025-05-21
APP10290,CUST10899,LEN1007,435000.0,370000.0,10.62,24,Business Expansion,2024-05-17,2024-05-22,Approved,,Direct Telecall,10175.0,17179.7,2024-05-25
APP10291,CUST11145,LEN1010,475000.0,430000.0,14.54,24,Education,2024-07-10,2024-07-13,Approved,,Branch,10750.0,20755.4,2024-07-15
APP10292,CUST11227,LEN1018,125000.0,120000.0,23.75,36,Home Renovation,2024-10-29,2024-11-01,Approved,,DSA / Partner,2400.0,4692.21,2024-11-01
APP10293,CUST11307,LEN1017,1000000.0,955000.0,11.22,12,Personal Expenses,2025-01-07,2025-01-12,Approved,,Branch,20055.0,84502.52,2025-01-12
APP10294,CUST11349,LEN1018,415000.0,385000.0,11.47,12,Wedding,2024-06-06,2024-06-11,Approved,,Branch,7700.0,34111.4,2024-06-13
APP10295,CUST10227,LEN1004,245000.0,,,6,Personal Expenses,2024-07-01,,Rejected,Low Credit Score,Mobile App,,,
APP10296,CUST10414,LEN1004,240000.0,,,6,Personal Expenses,2025-10-19,,Rejected,Insufficient Monthly Income,Branch,,,
APP10297,CUST11348,LEN1016,545000.0,,,48,Debt Consolidation,2025-01-10,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP10298,CUST11241,LEN1003,90000.0,,,12,Wedding,2025-04-24,,Rejected,Incomplete Documentation,Mobile App,,,
APP10299,CUST10125,LEN1012,255000.0,,,24,Business Expansion,2024-02-29,,Pending,,Direct Telecall,,,
APP10300,CUST11264,LEN1009,520000.0,,,48,Medical Emergency,2024-03-20,,Pending,,Website,,,
APP10301,CUST10443,LEN1017,70000.0,60000.0,15.13,48,Education,2025-01-29,2025-01-30,Approved,,Branch,1260.0,1673.8,2025-01-31
APP10302,CUST11144,LEN1018,605000.0,570000.0,11.78,6,Business Expansion,2025-04-14,2025-04-14,Approved,,Direct Telecall,11400.0,98290.61,2025-04-15
APP10303,CUST10370,LEN1018,370000.0,330000.0,14.62,18,Home Renovation,2025-09-06,2025-09-08,Approved,,Branch,6600.0,20528.01,2025-09-10
APP10304,CUST10762,LEN1014,305000.0,280000.0,17.54,24,Business Expansion,2024-09-03,2024-09-07,Approved,,Branch,5320.0,13916.59,2024-09-09
APP10305,CUST10738,LEN1015,400000.0,400000.0,19.22,24,Personal Expenses,2024-02-05,2024-02-09,Approved,,Direct Telecall,13000.0,20206.23,2024-02-10
APP10306,CUST10619,LEN1001,265000.0,,,12,Education,2024-01-23,,Rejected,Incomplete Documentation,Website,,,
APP10307,CUST10566,LEN1018,285000.0,255000.0,21.86,36,Home Renovation,2024-02-08,2024-02-10,Approved,,Mobile App,5100.0,9720.11,2024-02-12
APP10308,CUST11193,LEN1008,440000.0,,,60,Debt Consolidation,2025-08-07,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP10309,CUST11166,LEN1007,455000.0,410000.0,20.56,48,Business Expansion,2024-06-26,2024-07-01,Approved,,DSA / Partner,11275.0,12599.1,2024-07-01
APP10310,CUST11220,LEN1010,40000.0,,,60,Vehicle Purchase,2024-02-27,,Pending,,Mobile App,,,
APP10311,CUST10685,LEN1012,600000.0,570000.0,13.05,24,Vehicle Purchase,2024-08-20,2024-08-20,Approved,,Mobile App,14250.0,27112.23,2024-08-23
APP10312,CUST10111,LEN1010,250000.0,235000.0,14.04,18,Home Renovation,2025-05-29,2025-06-03,Approved,,Website,5875.0,14554.47,2025-06-06
APP10313,CUST10913,LEN1020,245000.0,235000.0,10.94,6,Education,2024-10-23,2024-10-25,Approved,,DSA / Partner,8225.0,40425.86,2024-10-25
APP10314,CUST10975,LEN1019,500000.0,,,36,Vehicle Purchase,2024-03-28,,Rejected,Insufficient Monthly Income,Website,,,
APP10315,CUST11028,LEN1014,590000.0,,,12,Home Renovation,2025-07-26,,Pending,,DSA / Partner,,,
APP10316,CUST10406,LEN1016,410000.0,410000.0,29.19,36,Education,2025-09-22,2025-09-23,Approved,,Branch,11480.0,17223.75,2025-09-23
APP10317,CUST10546,LEN1014,250000.0,220000.0,14.66,36,Medical Emergency,2025-11-18,2025-11-19,Approved,,Mobile App,4180.0,7589.79,2025-11-21
APP10318,CUST10706,LEN1020,300000.0,275000.0,20.96,60,Debt Consolidation,2024-12-24,2024-12-27,Approved,,Mobile App,9625.0,7433.49,2024-12-28
APP10319,CUST10903,LEN1002,505000.0,420000.0,12.69,12,Education,2025-01-17,2025-01-17,Approved,,Direct Telecall,8400.0,37452.2,2025-01-17
APP10320,CUST10112,LEN1008,345000.0,325000.0,17.09,12,Debt Consolidation,2024-12-17,2024-12-20,Approved,,Mobile App,6500.0,29655.43,2024-12-23
APP10321,CUST10047,LEN1011,175000.0,160000.0,22.37,36,Education,2025-07-13,2025-07-16,Approved,,Mobile App,3520.0,6141.14,2025-07-17
APP10322,CUST11424,LEN1001,230000.0,185000.0,14.18,48,Personal Expenses,2024-06-23,2024-06-28,Approved,,Website,4625.0,5072.12,2024-06-30
APP10323,CUST10109,LEN1015,310000.0,265000.0,16.07,6,Medical Emergency,2025-11-07,2025-11-12,Approved,,DSA / Partner,8612.5,46259.74,2025-11-14
APP10324,CUST10221,LEN1001,255000.0,230000.0,30.29,48,Vehicle Purchase,2025-01-24,2025-01-26,Approved,,Mobile App,5750.0,8320.22,2025-01-29
APP10325,CUST11223,LEN1018,85000.0,70000.0,13.27,12,Wedding,2024-01-23,2024-01-25,Approved,,Branch,1400.0,6261.08,2024-01-27
APP10326,CUST11004,LEN1013,465000.0,405000.0,17.93,6,Business Expansion,2024-12-26,2024-12-30,Approved,,Direct Telecall,9720.0,71073.59,2025-01-01
APP10327,CUST10127,LEN1009,740000.0,,,60,Personal Expenses,2024-10-13,,Pending,,Branch,,,
APP10328,CUST10462,LEN1005,120000.0,110000.0,12.53,24,Home Renovation,2025-01-26,2025-01-31,Approved,,Mobile App,2475.0,5205.35,2025-02-01
APP10329,CUST10855,LEN1008,415000.0,,,24,Debt Consolidation,2024-12-03,,Rejected,Insufficient Monthly Income,Branch,,,
APP10330,CUST11111,LEN1005,85000.0,,,12,Education,2024-11-12,,Rejected,Incomplete Documentation,Mobile App,,,
APP10331,CUST11445,LEN1017,790000.0,,,24,Home Renovation,2025-08-01,,Rejected,High Debt-to-Income Ratio,Direct Telecall,,,
APP10332,CUST10651,LEN1003,225000.0,220000.0,26.96,48,Medical Emergency,2024-11-21,2024-11-21,Approved,,Mobile App,3300.0,7537.12,2024-11-23
APP10333,CUST10848,LEN1014,320000.0,,,48,Debt Consolidation,2024-07-11,,Pending,,Mobile App,,,
APP10334,CUST10219,LEN1005,180000.0,,,60,Debt Consolidation,2025-08-03,,Pending,,Branch,,,
APP10335,CUST11255,LEN1008,495000.0,465000.0,23.44,12,Personal Expenses,2024-03-22,2024-03-26,Approved,,Website,9300.0,43844.29,2024-03-29
APP10336,CUST11459,LEN1012,525000.0,435000.0,27.44,24,Wedding,2024-05-20,2024-05-23,Approved,,DSA / Partner,10875.0,23752.54,2024-05-23
APP10337,CUST10553,LEN1014,175000.0,,,48,Education,2024-03-08,,Pending,,Mobile App,,,
APP10338,CUST10363,LEN1015,400000.0,,,24,Business Expansion,2024-09-09,,Pending,,DSA / Partner,,,
APP10339,CUST10876,LEN1013,500000.0,440000.0,25.7,36,Vehicle Purchase,2024-11-16,2024-11-20,Approved,,Direct Telecall,10560.0,17657.63,2024-11-20
APP10340,CUST11067,LEN1004,235000.0,215000.0,16.45,60,Personal Expenses,2025-06-15,2025-06-15,Approved,,Mobile App,3762.5,5279.93,2025-06-18
APP10341,CUST11058,LEN1002,230000.0,205000.0,14.83,24,Vehicle Purchase,2024-10-19,2024-10-23,Approved,,Website,4100.0,9923.21,2024-10-23
APP10342,CUST11414,LEN1017,640000.0,525000.0,20.03,24,Wedding,2025-05-27,2025-06-01,Approved,,Mobile App,11025.0,26727.99,2025-06-02
APP10343,CUST10806,LEN1014,295000.0,290000.0,16.2,6,Home Renovation,2025-08-27,2025-08-30,Approved,,DSA / Partner,5510.0,50642.6,2025-08-30
APP10344,CUST10513,LEN1011,265000.0,215000.0,19.71,48,Home Renovation,2024-05-06,2024-05-11,Approved,,Direct Telecall,4730.0,6509.35,2024-05-13
APP10345,CUST10175,LEN1017,470000.0,410000.0,15.83,48,Home Renovation,2025-07-17,2025-07-19,Approved,,DSA / Partner,8610.0,11583.85,2025-07-20
APP10346,CUST10333,LEN1005,500000.0,430000.0,19.98,48,Personal Expenses,2024-11-11,2024-11-14,Approved,,DSA / Partner,9675.0,13080.47,2024-11-16
APP10347,CUST11283,LEN1006,95000.0,,,12,Education,2025-09-29,,Pending,,Mobile App,,,
APP10348,CUST10519,LEN1001,485000.0,,,60,Wedding,2024-01-06,,Pending,,Branch,,,
APP10349,CUST11246,LEN1016,240000.0,215000.0,15.34,36,Wedding,2025-02-23,2025-02-23,Approved,,DSA / Partner,6020.0,7488.89,2025-02-24
APP10350,CUST11121,LEN1009,750000.0,620000.0,12.46,36,Education,2024-07-08,2024-07-08,Approved,,Mobile App,11160.0,20729.35,2024-07-09
APP10351,CUST10067,LEN1019,500000.0,410000.0,16.48,18,Business Expansion,2024-02-20,2024-02-21,Approved,,Mobile App,12300.0,25864.25,2024-02-23
